User ID,Date,Description,Amount,Transaction_Type,Category,Account Name
,1/23/2019,Amazon,20.55,credit,Gas & Fuel,Platinum Card
,7/13/2018,Bojangles,135.19,credit,Mortgage & Rent,Checking
,5/13/2019,Biweekly Paycheck,145.8,debit,Utilities,Silver Card
,9/17/2019,Movie Theater,81.47,credit,Restaurants,Silver Card
,9/3/2019,Credit Card Payment,9.26,credit,Alcohol & Bars,Platinum Card
,7/13/2019,Credit Card Payment,24.8,debit,Paycheck,Silver Card
,1/26/2019,Hardware Store,74.36,credit,Home Improvement,Platinum Card
,1/27/2019,Fancy Restaurant,161.29,debit,Groceries,Platinum Card
,1/10/2019,Starbucks Coffee,141.76,credit,Credit Card Payment,Silver Card
,6/24/2018,Fancy Restaurant,15.14,credit,Credit Card Payment,Platinum Card
,6/22/2019,Brewing Company,192.33,debit,Credit Card Payment,Silver Card
,10/3/2018,Credit Card Payment,116.94,debit,Credit Card Payment,Silver Card
,7/16/2019,Whole Foods Market,63.61,credit,Utilities,Platinum Card
,4/7/2018,Grocery Store,16.91,debit,Groceries,Silver Card
,10/4/2019,Spotify,142.27,credit,Credit Card Payment,Checking
,10/17/2018,Hardware Store,56.06,debit,Groceries,Checking
,12/25/2018,Amazon,97.01,credit,Paycheck,Platinum Card
,1/26/2019,Grocery Store,117.61,debit,Gas & Fuel,Platinum Card
,5/25/2018,Internet Service Provider,82.04,credit,Credit Card Payment,Platinum Card
,4/29/2018,Gas Company,136.31,credit,Utilities,Platinum Card
,5/5/2018,Credit Card Payment,116.26,credit,Credit Card Payment,Platinum Card
,12/7/2018,Hardware Store,175.6,debit,Groceries,Checking
,6/14/2019,Brunch Restaurant,155.12,debit,Groceries,Silver Card
,9/10/2019,Amazon,104.74,debit,Paycheck,Checking
,3/24/2018,Spotify,65.73,debit,Internet,Silver Card
,12/6/2018,Credit Card Payment,95.88,debit,Home Improvement,Checking
,1/18/2019,Barbershop,191.04,debit,Alcohol & Bars,Checking
,6/7/2018,Amazon,68.78,debit,Groceries,Platinum Card
,11/13/2018,Netflix Subscription,182.94,debit,Gas & Fuel,Platinum Card
,12/2/2018,Biweekly Paycheck,67.46,credit,Groceries,Platinum Card
,7/3/2019,Credit Card Payment,181.2,credit,Restaurants,Platinum Card
,4/2/2019,Fancy Restaurant,176.11,credit,Home Improvement,Silver Card
,8/9/2018,Brunch Restaurant,134.37,debit,Utilities,Checking
,4/8/2018,Grocery Store,179.54,credit,Shopping,Platinum Card
,9/22/2019,City Water Charges,133.34,debit,Groceries,Platinum Card
,8/25/2018,Credit Card Payment,6.57,credit,Gas & Fuel,Checking
,7/14/2019,Mortgage Payment,25.05,debit,Home Improvement,Platinum Card
,12/30/2019,Credit Card Payment,66.38,credit,Groceries,Platinum Card
,9/13/2019,Brunch Restaurant,173.99,credit,Restaurants,Silver Card
,1/25/2019,Grocery Store,158.96,credit,Credit Card Payment,Checking
,8/24/2018,Phone Company,194.09,debit,Utilities,Platinum Card
,10/28/2019,Netflix,8.19,debit,Groceries,Platinum Card
,2/4/2019,Credit Card Payment,55.78,credit,Utilities,Platinum Card
,5/19/2019,Whole Foods Market,6.28,credit,Credit Card Payment,Silver Card
,11/18/2018,Brewing Company,172.76,credit,Utilities,Silver Card
,6/21/2018,BP,8.35,debit,Credit Card Payment,Checking
,6/23/2018,Grocery Store,169.74,debit,Utilities,Platinum Card
,5/27/2019,State Farm,138.28,debit,Shopping,Platinum Card
,5/14/2019,Credit Card Payment,13.38,credit,Home Improvement,Checking
,10/2/2019,Thai Restaurant,8.51,credit,Credit Card Payment,Silver Card
,1/31/2019,Whole Foods Market,171.41,credit,Credit Card Payment,Platinum Card
,3/28/2018,Netflix,128.79,credit,Utilities,Checking
,2/18/2018,Phone Company,74.51,debit,Paycheck,Platinum Card
,9/15/2018,City Water Charges,89.73,debit,Restaurants,Platinum Card
,5/19/2018,Amazon,170.61,debit,Internet,Checking
,4/18/2018,BP,96.03,debit,Gas & Fuel,Silver Card
,3/10/2020,Mexican Restaurant,138.86,debit,Gas & Fuel,Checking
,2/16/2019,Gas Company,31.57,credit,Paycheck,Platinum Card
,10/7/2019,Amazon,9.9,debit,Paycheck,Silver Card
,3/6/2019,Brewing Company,115.66,credit,Paycheck,Platinum Card
,4/3/2019,Phone Company,164.0,credit,Fast Food,Platinum Card
,3/16/2018,TechCorp Salary,144.37,credit,Auto Insurance,Checking
,2/13/2018,Brunch Restaurant,199.93,credit,Coffee Shops,Checking
,12/16/2018,American Tavern,38.11,debit,Fast Food,Checking
,3/7/2019,Spotify,150.94,credit,Groceries,Platinum Card
,4/29/2019,State Farm,33.17,debit,Gas & Fuel,Checking
,12/17/2018,Internet Service Provider,104.97,debit,Utilities,Silver Card
,6/1/2018,Credit Card Payment,72.97,credit,Coffee Shops,Checking
,6/27/2018,American Tavern,23.99,credit,Paycheck,Checking
,8/1/2019,Credit Card Payment,86.57,debit,Auto Insurance,Checking
,12/23/2019,Netflix,128.98,credit,Groceries,Checking
,10/16/2019,Credit Card Payment,65.82,debit,Credit Card Payment,Platinum Card
,9/12/2019,Amazon,199.62,credit,Groceries,Silver Card
,4/10/2019,City Water Charges,192.9,debit,Utilities,Silver Card
,5/25/2019,Home Depot Hardware,12.22,credit,Restaurants,Platinum Card
,6/29/2018,Internet Service Provider,85.44,debit,Internet,Silver Card
,9/10/2019,Brunch Restaurant,174.18,credit,Credit Card Payment,Platinum Card
,8/6/2018,Italian Restaurant,192.96,credit,Restaurants,Platinum Card
,12/13/2018,Credit Card Payment,95.45,debit,Restaurants,Platinum Card
,5/12/2018,Mortgage Payment,64.75,credit,Restaurants,Checking
,10/30/2019,Movie Theater,3.45,debit,Alcohol & Bars,Platinum Card
,8/5/2018,Phone Company,8.54,credit,Credit Card Payment,Silver Card
,10/14/2018,TechCorp Salary,68.99,credit,Internet,Platinum Card
,7/10/2018,Credit Card Payment,174.0,debit,Shopping,Platinum Card
,1/5/2019,State Farm,58.07,debit,Coffee Shops,Silver Card
,3/20/2019,Credit Card Payment,8.44,credit,Groceries,Checking
,7/14/2018,Valero,141.76,credit,Credit Card Payment,Platinum Card
,9/10/2019,TechCorp Salary,89.96,debit,Shopping,Platinum Card
,5/5/2018,American Tavern,164.86,debit,Paycheck,Platinum Card
,11/22/2019,American Tavern,46.54,debit,Groceries,Checking
,7/4/2019,Power Company,51.47,debit,Restaurants,Checking
,7/9/2018,Barbershop,169.87,credit,Fast Food,Platinum Card
,5/21/2019,Gas Company,135.03,credit,Credit Card Payment,Checking
,4/7/2019,Amazon,76.06,credit,Utilities,Platinum Card
,6/6/2018,Whole Foods Market,2.44,debit,Paycheck,Platinum Card
,4/25/2019,Brewing Company,190.14,credit,Restaurants,Checking
,5/29/2019,Credit Card Payment,53.74,debit,Credit Card Payment,Silver Card
,8/22/2018,Netflix,175.63,debit,Groceries,Platinum Card
,6/30/2018,Grocery Store,103.62,debit,Credit Card Payment,Silver Card
,10/29/2018,Credit Card Payment,81.59,debit,Groceries,Checking
,6/18/2018,Biweekly Paycheck,97.05,debit,Gas & Fuel,Silver Card
,8/22/2019,Greek Restaurant,146.11,debit,Groceries,Platinum Card
,3/3/2018,Power Company,99.8,credit,Coffee Shops,Platinum Card
,12/8/2018,Target,6.99,debit,Mortgage & Rent,Platinum Card
,8/29/2018,Amazon,103.9,debit,Credit Card Payment,Platinum Card
,3/25/2018,Phone Company,118.8,debit,Auto Insurance,Platinum Card
,9/15/2018,Grocery Store,73.18,debit,Credit Card Payment,Platinum Card
,8/10/2019,Gas Company,106.79,debit,Internet,Platinum Card
,11/1/2019,Amazon,36.41,credit,Groceries,Platinum Card
,10/31/2018,Credit Card Payment,122.95,debit,Credit Card Payment,Checking
,5/6/2019,Greek Restaurant,137.35,debit,Coffee Shops,Checking
,12/23/2018,Credit Card Payment,15.45,credit,Gas & Fuel,Platinum Card
,1/27/2019,Biweekly Paycheck,100.71,credit,Groceries,Silver Card
,8/30/2019,Pizza Place,30.75,credit,Restaurants,Silver Card
,7/27/2019,Whole Foods Market,178.37,credit,Credit Card Payment,Checking
,7/30/2018,Whole Foods Market,30.59,debit,Restaurants,Silver Card
,8/25/2018,Brewing Company,22.32,credit,Music,Silver Card
,1/6/2019,Whole Foods Market,123.15,credit,Alcohol & Bars,Checking
,4/22/2019,Shell,1.23,debit,Groceries,Platinum Card
,6/20/2018,Gas Company,37.41,credit,Music,Silver Card
,10/25/2019,Whole Foods Market,188.1,credit,Mobile Phone,Silver Card
,4/8/2019,Credit Card Payment,80.61,credit,Utilities,Checking
,4/4/2018,Seafood Restaurant,64.57,credit,Restaurants,Platinum Card
,4/14/2018,American Tavern,123.27,debit,Shopping,Platinum Card
,9/13/2019,Amazon,38.63,debit,Gas & Fuel,Silver Card
,3/25/2019,Biweekly Paycheck,31.75,credit,Groceries,Platinum Card
,7/23/2019,Internet Service Provider,198.16,debit,Shopping,Platinum Card
,6/30/2019,Internet Service Provider,46.22,debit,Movies & DVDs,Silver Card
,6/25/2019,BP,13.58,credit,Groceries,Platinum Card
,1/7/2020,QuikTrip,131.5,debit,Credit Card Payment,Platinum Card
,4/15/2019,Gas Company,92.01,credit,Electronics & Software,Silver Card
,6/19/2018,Whole Foods Market,74.64,debit,Credit Card Payment,Platinum Card
,6/9/2019,Credit Card Payment,69.65,credit,Music,Platinum Card
,12/20/2018,Credit Card Payment,18.8,debit,Internet,Checking
,2/21/2018,Gas Company,179.44,credit,Restaurants,Silver Card
,7/19/2019,Credit Card Payment,48.03,credit,Shopping,Silver Card
,8/8/2018,Brewing Company,181.01,debit,Movies & DVDs,Platinum Card
,4/23/2019,Mediterranean Restaurant,120.18,credit,Restaurants,Checking
,3/19/2019,Whole Foods Market,142.38,credit,Music,Silver Card
,11/28/2019,Gas Company,122.45,credit,Credit Card Payment,Checking
,2/1/2019,Grocery Store,198.23,credit,Mobile Phone,Silver Card
,11/21/2019,Starbucks Coffee,123.27,credit,Credit Card Payment,Platinum Card
,3/27/2018,Grocery Store,33.17,debit,Credit Card Payment,Platinum Card
,8/29/2018,Pizza Place,119.39,credit,Groceries,Silver Card
,9/23/2019,Greek Restaurant,79.07,debit,Internet,Platinum Card
,9/16/2019,Amazon,188.04,credit,Paycheck,Platinum Card
,8/9/2019,Brunch Restaurant,126.97,credit,Restaurants,Checking
,6/23/2018,Gas Company,142.13,credit,Coffee Shops,Silver Card
,10/14/2019,Spotify,80.43,debit,Home Improvement,Silver Card
,11/2/2019,City Water Charges,184.16,credit,Fast Food,Platinum Card
,8/21/2019,Shell,184.65,debit,Shopping,Platinum Card
,7/18/2019,Gas Company,111.69,debit,Shopping,Platinum Card
,5/26/2018,Whole Foods Market,2.99,debit,Mobile Phone,Platinum Card
,5/8/2018,City Water Charges,167.3,credit,Shopping,Checking
,2/9/2019,Shell,170.0,credit,Internet,Platinum Card
,12/6/2018,Grocery Store,10.86,debit,Groceries,Silver Card
,9/23/2018,Barbershop,178.8,debit,Groceries,Checking
,1/15/2018,Amazon,25.82,debit,Restaurants,Checking
,6/5/2019,Grocery Store,176.36,debit,Auto Insurance,Platinum Card
,1/5/2019,Netflix Subscription,134.15,debit,Mobile Phone,Platinum Card
,6/27/2018,Belgian Restaurant,192.61,credit,Utilities,Checking
,2/1/2019,Spotify,8.47,credit,Restaurants,Silver Card
,1/27/2019,City Water Charges,73.24,credit,Credit Card Payment,Platinum Card
,7/18/2019,Home Depot Hardware,160.7,debit,Groceries,Platinum Card
,11/25/2018,City Water Charges,25.37,debit,Mortgage & Rent,Platinum Card
,10/28/2018,Power Company,26.76,debit,Credit Card Payment,Platinum Card
,11/22/2018,Amazon,52.85,credit,Restaurants,Checking
,8/28/2018,Credit Card Payment,179.25,debit,Groceries,Platinum Card
,11/29/2018,Shell,113.52,credit,Coffee Shops,Checking
,5/15/2019,Home Depot Hardware,29.27,credit,Credit Card Payment,Silver Card
,8/5/2018,Spotify,15.62,credit,Fast Food,Silver Card
,2/5/2018,City Water Charges,44.32,debit,Credit Card Payment,Platinum Card
,11/28/2019,Hardware Store,65.79,debit,Movies & DVDs,Silver Card
,6/14/2018,Amazon,54.57,debit,Coffee Shops,Silver Card
,6/14/2019,Home Depot Hardware,145.82,debit,Restaurants,Checking
,8/4/2019,Credit Card Payment,67.86,credit,Mortgage & Rent,Silver Card
,9/26/2018,Phone Company,47.16,debit,Paycheck,Platinum Card
,12/1/2018,Whole Foods Market,44.07,debit,Paycheck,Silver Card
,8/23/2018,Brewing Company,157.3,credit,Auto Insurance,Platinum Card
,8/6/2018,Power Company,15.52,credit,Movies & DVDs,Platinum Card
,9/17/2019,Gas Company,61.91,debit,Utilities,Checking
,8/24/2019,American Tavern,41.27,credit,Credit Card Payment,Platinum Card
,6/5/2018,Grocery Store,97.4,credit,Credit Card Payment,Checking
,10/26/2018,Netflix,163.36,credit,Auto Insurance,Platinum Card
,1/14/2019,Credit Card Payment,29.42,debit,Mobile Phone,Platinum Card
,7/16/2018,Power Company,104.39,credit,Utilities,Platinum Card
,4/3/2018,Mortgage Payment,64.28,credit,Mortgage & Rent,Silver Card
,7/2/2018,Amazon,104.83,credit,Restaurants,Checking
,7/31/2019,Hardware Store,160.12,credit,Music,Checking
,6/15/2018,Mexican Restaurant,124.25,debit,Utilities,Silver Card
,4/9/2018,TechCorp Salary,55.79,debit,Paycheck,Silver Card
,7/20/2018,Brewing Company,166.44,credit,Paycheck,Checking
,11/1/2019,Shell,69.57,debit,Utilities,Platinum Card
,6/11/2018,Amazon,96.02,credit,Credit Card Payment,Checking
,12/2/2019,Biweekly Paycheck,159.02,debit,Gas & Fuel,Platinum Card
,10/26/2018,Brunch Restaurant,116.51,credit,Internet,Platinum Card
,3/26/2019,Phone Company,45.92,debit,Gas & Fuel,Checking
,3/12/2018,Amazon,97.29,credit,Credit Card Payment,Silver Card
,9/11/2019,Mortgage Payment,108.13,debit,Groceries,Checking
,4/10/2019,American Tavern,63.18,credit,Internet,Checking
,6/17/2019,Home Depot Hardware,82.06,debit,Restaurants,Silver Card
,3/28/2018,American Tavern,27.28,debit,Utilities,Platinum Card
,8/30/2018,Credit Card Payment,62.49,debit,Credit Card Payment,Platinum Card
,8/25/2019,Biweekly Paycheck,173.96,credit,Credit Card Payment,Platinum Card
,11/17/2018,Biweekly Paycheck,19.87,credit,Utilities,Platinum Card
,8/17/2018,Mediterranean Restaurant,36.17,credit,Credit Card Payment,Silver Card
,7/28/2019,Shell,43.75,credit,Credit Card Payment,Platinum Card
,9/28/2019,Credit Card Payment,193.89,debit,Television,Checking
,5/25/2018,TechCorp Salary,150.56,debit,Credit Card Payment,Checking
,10/13/2018,Credit Card Payment,135.09,credit,Home Improvement,Platinum Card
,5/1/2019,Whole Foods Market,30.26,debit,Home Improvement,Silver Card
,8/27/2019,Credit Card Payment,74.65,credit,Coffee Shops,Silver Card
,1/29/2019,Movie Theater,192.29,credit,Restaurants,Checking
,2/18/2019,Credit Card Payment,39.8,debit,Groceries,Checking
,9/26/2019,American Tavern,119.57,credit,Gas & Fuel,Checking
,1/27/2019,Movie Theater,113.71,credit,Credit Card Payment,Checking
,3/29/2019,City Water Charges,1.63,debit,Restaurants,Silver Card
,2/28/2019,Amazon,189.16,credit,Paycheck,Platinum Card
,12/21/2018,Whole Foods Market,10.7,debit,Restaurants,Silver Card
,8/30/2019,Credit Card Payment,162.85,debit,Internet,Checking
,6/8/2019,Shell,117.88,credit,Shopping,Platinum Card
,3/28/2018,Power Company,61.25,credit,Coffee Shops,Platinum Card
,4/7/2018,Credit Card Payment,147.87,credit,Internet,Platinum Card
,7/8/2018,City Water Charges,70.3,debit,Paycheck,Silver Card
,5/20/2018,Biweekly Paycheck,34.9,credit,Mobile Phone,Platinum Card
,8/19/2018,Gas Company,84.29,credit,Shopping,Checking
,4/12/2018,State Farm,6.26,credit,Credit Card Payment,Platinum Card
,7/8/2019,Biweekly Paycheck,141.19,debit,Credit Card Payment,Silver Card
,12/1/2018,Credit Card Payment,86.41,debit,Credit Card Payment,Platinum Card
,8/10/2018,BP,184.95,debit,Electronics & Software,Platinum Card
,10/8/2018,Wendy's,173.15,credit,Paycheck,Platinum Card
,7/20/2018,Starbucks,173.54,credit,Alcohol & Bars,Platinum Card
,3/21/2018,Netflix Subscription,190.21,debit,Groceries,Checking
,8/9/2019,Credit Card Payment,74.7,credit,Gas & Fuel,Platinum Card
,11/25/2018,Barbershop,18.89,debit,Gas & Fuel,Platinum Card
,2/26/2018,American Tavern,91.7,debit,Mobile Phone,Checking
,2/25/2019,Power Company,113.16,credit,Utilities,Platinum Card
,1/3/2019,Shell,157.37,credit,Groceries,Silver Card
,5/2/2018,Grocery Store,27.68,credit,Mortgage & Rent,Platinum Card
,2/22/2018,Netflix Subscription,48.3,credit,Restaurants,Checking
,8/12/2019,Credit Card Payment,148.78,credit,Credit Card Payment,Silver Card
,12/17/2019,TechCorp Salary,89.89,credit,Home Improvement,Silver Card
,8/18/2018,Netflix,168.3,credit,Paycheck,Silver Card
,4/12/2019,Grocery Store,147.47,debit,Groceries,Platinum Card
,12/25/2018,Credit Card Payment,158.17,debit,Coffee Shops,Platinum Card
,6/23/2018,Valero,11.11,credit,Alcohol & Bars,Platinum Card
,7/16/2019,Vietnamese Restaurant,64.45,debit,Credit Card Payment,Checking
,4/25/2019,Sushi Restaurant,40.06,debit,Groceries,Checking
,1/21/2018,Grocery Store,153.45,credit,Internet,Silver Card
,1/13/2019,Gas Company,149.8,credit,Restaurants,Checking
,3/17/2018,Spotify,82.02,debit,Credit Card Payment,Silver Card
,11/16/2018,Credit Card Payment,121.36,credit,Groceries,Platinum Card
,5/27/2018,Grocery Store,9.87,debit,Home Improvement,Checking
,3/30/2018,American Tavern,95.59,debit,Groceries,Checking
,8/5/2019,Biweekly Paycheck,69.07,credit,Paycheck,Silver Card
,4/13/2019,Credit Card Payment,76.66,credit,Credit Card Payment,Platinum Card
,8/13/2018,Brewing Company,173.12,debit,Credit Card Payment,Checking
,5/23/2019,BP,147.39,debit,Groceries,Silver Card
,9/6/2018,Home Depot Hardware,80.09,credit,Gas & Fuel,Silver Card
,6/21/2019,State Farm,44.99,debit,Restaurants,Silver Card
,5/17/2019,Mexican Restaurant,182.5,debit,Internet,Checking
,12/30/2018,Credit Card Payment,43.35,debit,Shopping,Platinum Card
,5/26/2019,Brewing Company,62.38,credit,Music,Checking
,5/12/2018,City Water Charges,106.07,debit,Coffee Shops,Silver Card
,6/3/2018,Phone Company,183.69,credit,Restaurants,Silver Card
,8/19/2019,Wendy's,196.21,credit,Groceries,Silver Card
,1/26/2019,Netflix Subscription,193.99,debit,Paycheck,Platinum Card
,8/23/2018,Mike's Construction Co.,122.18,credit,Credit Card Payment,Silver Card
,10/22/2018,Amazon,50.51,credit,Coffee Shops,Platinum Card
,9/30/2018,Grocery Store,70.31,debit,Credit Card Payment,Checking
,10/30/2018,Internet Service Provider,105.14,credit,Restaurants,Checking
,4/28/2019,Mediterranean Restaurant,46.79,debit,Auto Insurance,Checking
,8/7/2018,Biweekly Paycheck,110.35,credit,Mobile Phone,Platinum Card
,2/19/2018,Biweekly Paycheck,63.34,debit,Shopping,Checking
,10/8/2018,Barbershop,112.75,debit,Groceries,Checking
,6/4/2018,Mortgage Payment,127.87,debit,Fast Food,Platinum Card
,11/4/2018,Amazon,134.07,credit,Restaurants,Checking
,12/11/2019,Barbershop,93.06,credit,Auto Insurance,Checking
,9/13/2019,Netflix,125.2,debit,Credit Card Payment,Silver Card
,9/23/2018,Amazon,171.44,credit,Shopping,Checking
,7/21/2019,Phone Company,186.91,credit,Shopping,Platinum Card
,11/13/2019,Starbucks Coffee,37.91,credit,Music,Platinum Card
,10/12/2019,Internet Service Provider,199.12,credit,Coffee Shops,Silver Card
,1/17/2019,Credit Card Payment,139.91,debit,Entertainment,Platinum Card
,8/19/2018,TechCorp Salary,93.4,debit,Paycheck,Checking
,11/4/2018,Whole Foods Market,103.71,debit,Mortgage & Rent,Platinum Card
,4/7/2019,Whole Foods Market,123.88,credit,Auto Insurance,Platinum Card
,8/19/2018,American Tavern,133.66,debit,Shopping,Silver Card
,12/6/2018,Credit Card Payment,46.04,credit,Coffee Shops,Platinum Card
,3/30/2018,Credit Card Payment,166.85,credit,Mortgage & Rent,Platinum Card
,5/16/2018,Shell,135.85,debit,Paycheck,Checking
,10/5/2019,Credit Card Payment,131.46,credit,Utilities,Checking
,8/3/2018,Credit Card Payment,112.46,credit,Utilities,Platinum Card
,7/12/2018,Wendy's,38.08,credit,Television,Platinum Card
,6/8/2019,Mortgage Payment,180.82,debit,Restaurants,Checking
,2/26/2019,Home Depot Hardware,64.97,debit,Movies & DVDs,Platinum Card
,9/15/2019,Home Depot Hardware,137.49,credit,Fast Food,Silver Card
,6/8/2018,Grocery Store,171.49,debit,Coffee Shops,Silver Card
,1/23/2019,Credit Card Payment,51.09,credit,Shopping,Platinum Card
,4/18/2018,Grocery Store,33.01,debit,Restaurants,Platinum Card
,10/5/2019,Brunch Restaurant,42.53,debit,Credit Card Payment,Platinum Card
,7/20/2019,Credit Card Payment,141.4,debit,Auto Insurance,Platinum Card
,3/7/2018,City Water Charges,163.08,credit,Home Improvement,Platinum Card
,5/21/2018,Wendy's,165.31,credit,Gas & Fuel,Silver Card
,8/15/2018,American Tavern,57.06,debit,Restaurants,Silver Card
,2/10/2018,Fancy Restaurant,39.28,credit,Credit Card Payment,Checking
,9/9/2019,American Tavern,69.05,credit,Restaurants,Checking
,10/5/2018,Brewing Company,161.72,credit,Groceries,Platinum Card
,5/30/2018,Credit Card Payment,152.75,credit,Utilities,Platinum Card
,9/29/2019,Internet Service Provider,94.72,credit,Utilities,Platinum Card
,6/10/2018,BP,43.43,debit,Credit Card Payment,Platinum Card
,5/10/2018,American Tavern,88.9,credit,Music,Silver Card
,7/16/2018,Credit Card Payment,186.32,debit,Credit Card Payment,Silver Card
,1/20/2019,TechCorp Salary,143.16,debit,Music,Platinum Card
,4/18/2018,BP,159.81,debit,Credit Card Payment,Checking
,5/6/2019,Roadside Diner,173.24,credit,Movies & DVDs,Platinum Card
,7/18/2018,City Water Charges,167.24,credit,Coffee Shops,Checking
,4/30/2018,State Farm,3.3,debit,Mortgage & Rent,Checking
,2/4/2019,Gas Company,90.99,debit,Gas & Fuel,Checking
,7/27/2019,Thai Restaurant,60.58,credit,Mortgage & Rent,Checking
,10/12/2018,Whole Foods Market,46.99,debit,Alcohol & Bars,Checking
,11/8/2019,Amazon,9.95,debit,Restaurants,Silver Card
,11/18/2018,Japanese Restaurant,148.78,debit,Mobile Phone,Checking
,1/29/2019,State Farm,128.42,credit,Credit Card Payment,Silver Card
,7/9/2018,American Tavern,143.52,debit,Groceries,Checking
,8/10/2019,Netflix Subscription,69.15,debit,Restaurants,Platinum Card
,1/29/2019,Netflix Subscription,133.72,debit,Groceries,Platinum Card
,9/14/2018,Credit Card Payment,181.56,credit,Utilities,Checking
,8/11/2018,Hardware Store,7.98,credit,Restaurants,Silver Card
,8/12/2019,Amazon,154.81,credit,Credit Card Payment,Platinum Card
,8/28/2018,Amazon,6.91,debit,Utilities,Platinum Card
,4/23/2019,Starbucks Coffee,146.74,debit,Groceries,Platinum Card
,6/16/2019,BBQ Restaurant,106.01,credit,Fast Food,Checking
,4/14/2018,Pizza Place,129.83,credit,Credit Card Payment,Platinum Card
,12/30/2018,Credit Card Payment,186.21,credit,Internet,Silver Card
,9/12/2018,State Farm,149.57,debit,Credit Card Payment,Checking
,3/6/2019,Spotify,27.29,debit,Mortgage & Rent,Platinum Card
,4/22/2018,Credit Card Payment,165.24,debit,Auto Insurance,Platinum Card
,1/19/2019,Starbucks,138.77,debit,Restaurants,Checking
,1/3/2019,Credit Card Payment,1.49,debit,Groceries,Checking
,11/27/2018,Whole Foods Market,113.68,debit,Groceries,Platinum Card
,8/23/2018,Biweekly Paycheck,181.99,debit,Alcohol & Bars,Silver Card
,4/19/2018,Credit Card Payment,111.06,credit,Credit Card Payment,Silver Card
,6/12/2018,Biweekly Paycheck,186.83,credit,Shopping,Platinum Card
,6/5/2018,Whole Foods Market,171.73,debit,Credit Card Payment,Silver Card
,4/29/2018,State Farm,169.69,debit,Coffee Shops,Platinum Card
,7/12/2018,Tiny Deli,148.58,credit,Coffee Shops,Platinum Card
,2/13/2019,Brunch Restaurant,65.25,credit,Alcohol & Bars,Platinum Card
,5/11/2018,American Tavern,195.39,credit,Groceries,Platinum Card
,8/6/2018,Belgian Restaurant,80.11,debit,Utilities,Checking
,5/2/2018,Internet Service Provider,80.15,debit,Gas & Fuel,Platinum Card
,4/29/2019,Grocery Store,134.36,debit,Utilities,Platinum Card
,5/3/2018,Credit Card Payment,142.1,credit,Paycheck,Platinum Card
,4/27/2019,City Water Charges,182.8,credit,Home Improvement,Silver Card
,12/1/2018,Gas Company,80.73,debit,Credit Card Payment,Platinum Card
,7/10/2019,Spotify,155.43,credit,Restaurants,Platinum Card
,3/5/2019,Shell,159.43,credit,Gas & Fuel,Checking
,10/9/2018,Credit Card Payment,98.37,credit,Credit Card Payment,Silver Card
,7/2/2019,Whole Foods Market,32.89,credit,Restaurants,Checking
,5/5/2019,Whole Foods Market,187.17,debit,Coffee Shops,Checking
,6/20/2018,Mortgage Payment,191.55,credit,Credit Card Payment,Checking
,7/23/2019,Grocery Store,141.61,credit,Utilities,Checking
,6/29/2019,Whole Foods Market,169.35,debit,Auto Insurance,Platinum Card
,4/25/2019,Starbucks Coffee,189.37,debit,Utilities,Platinum Card
,6/18/2019,Gas Company,169.85,debit,Credit Card Payment,Silver Card
,3/16/2018,Barbershop,16.32,credit,Alcohol & Bars,Platinum Card
,7/24/2019,Spotify,101.09,debit,Groceries,Silver Card
,10/16/2019,Fancy Restaurant,154.15,credit,Music,Platinum Card
,5/14/2018,Seafood Restaurant,167.64,credit,Restaurants,Silver Card
,9/14/2019,Best Buy,191.94,debit,Shopping,Checking
,1/11/2019,Shell,153.27,debit,Restaurants,Platinum Card
,8/18/2019,Shell,64.06,credit,Utilities,Silver Card
,5/16/2019,Biweekly Paycheck,116.57,credit,Home Improvement,Silver Card
,6/22/2019,American Tavern,78.6,credit,Restaurants,Silver Card
,6/29/2019,Starbucks,42.66,debit,Electronics & Software,Platinum Card
,5/27/2018,TechCorp Salary,40.06,credit,Restaurants,Checking
,12/3/2018,Food Truck,126.27,credit,Groceries,Platinum Card
,2/11/2019,Spotify,132.25,credit,Shopping,Platinum Card
,5/15/2019,Mike's Construction Co.,57.92,debit,Utilities,Silver Card
,4/14/2019,American Tavern,126.6,debit,Internet,Silver Card
,8/11/2018,Grocery Store,167.77,debit,Home Improvement,Checking
,7/27/2018,Fancy Restaurant,188.15,debit,Utilities,Checking
,12/15/2018,Credit Card Payment,131.77,credit,Groceries,Platinum Card
,7/1/2019,Barbershop,57.38,credit,Paycheck,Checking
,5/19/2018,Credit Card Payment,135.65,credit,Credit Card Payment,Silver Card
,8/20/2018,Gas Company,52.2,debit,Shopping,Checking
,5/29/2018,City Water Charges,119.77,credit,Home Improvement,Checking
,5/14/2018,Barbershop,68.92,debit,Restaurants,Platinum Card
,5/11/2018,Credit Card Payment,24.26,debit,Auto Insurance,Platinum Card
,11/19/2018,Home Depot Hardware,5.07,credit,Utilities,Checking
,11/14/2018,Power Company,9.92,debit,Utilities,Checking
,5/10/2018,Barbershop,110.02,debit,Groceries,Platinum Card
,2/2/2019,Best Buy,195.84,credit,Fast Food,Platinum Card
,2/23/2019,State Farm,150.38,credit,Coffee Shops,Checking
,11/22/2018,Gas Company,151.95,credit,Paycheck,Platinum Card
,11/20/2018,Credit Card Payment,143.21,credit,Credit Card Payment,Platinum Card
,9/23/2018,American Tavern,1.76,debit,Utilities,Platinum Card
,4/28/2018,Credit Card Payment,50.84,credit,Restaurants,Platinum Card
